2025-09-04 04:14:23.071337,1756955663.071338,can1,0x70A,0,1,05
2025-09-04 04:14:23.071562,1756955663.071562,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:23.071801,1756955663.071801,can1,0x38A,0,8,00000000a407ff00
2025-09-04 04:14:23.072037,1756955663.072037,can1,0x18A,0,8,7c13444e70000000
2025-09-04 04:14:23.102921,1756955663.102921,can1,0x701,0,1,05
2025-09-04 04:14:23.104895,1756955663.104895,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:23.105301,1756955663.105301,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:23.202947,1756955663.202948,can1,0x701,0,1,05
2025-09-04 04:14:23.271534,1756955663.271535,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:23.302984,1756955663.302984,can1,0x701,0,1,05
2025-09-04 04:14:23.354837,1756955663.354838,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:23.355294,1756955663.355295,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:23.403004,1756955663.403004,can1,0x701,0,1,05
2025-09-04 04:14:23.471560,1756955663.471561,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:23.503050,1756955663.503050,can1,0x701,0,1,05
2025-09-04 04:14:23.603060,1756955663.603060,can1,0x701,0,1,05
2025-09-04 04:14:23.605161,1756955663.605161,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:23.605557,1756955663.605558,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:23.671632,1756955663.671632,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:23.703084,1756955663.703084,can1,0x701,0,1,05
2025-09-04 04:14:23.803110,1756955663.803111,can1,0x701,0,1,05
2025-09-04 04:14:23.855204,1756955663.855204,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:23.855588,1756955663.855588,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:23.871624,1756955663.871624,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:23.903222,1756955663.903222,can1,0x701,0,1,05
2025-09-04 04:14:24.003188,1756955664.003188,can1,0x701,0,1,05
2025-09-04 04:14:24.071460,1756955664.071460,can1,0x70A,0,1,05
2025-09-04 04:14:24.071675,1756955664.071675,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:24.071917,1756955664.071917,can1,0x38A,0,8,00000000a107ff00
2025-09-04 04:14:24.072155,1756955664.072155,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:24.103236,1756955664.103236,can1,0x701,0,1,05
2025-09-04 04:14:24.105543,1756955664.105544,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:24.105946,1756955664.105947,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:24.203254,1756955664.203255,can1,0x701,0,1,05
2025-09-04 04:14:24.271725,1756955664.271726,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:24.303280,1756955664.303280,can1,0x701,0,1,05
2025-09-04 04:14:24.354809,1756955664.354810,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:24.355218,1756955664.355219,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:24.403363,1756955664.403364,can1,0x701,0,1,05
2025-09-04 04:14:24.471726,1756955664.471727,can1,0x18A,0,8,7c13444e70000000
2025-09-04 04:14:24.503360,1756955664.503361,can1,0x701,0,1,05
2025-09-04 04:14:24.603388,1756955664.603389,can1,0x701,0,1,05
2025-09-04 04:14:24.606190,1756955664.606191,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:24.606605,1756955664.606605,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:24.671759,1756955664.671760,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:24.703415,1756955664.703416,can1,0x701,0,1,05
2025-09-04 04:14:24.803475,1756955664.803475,can1,0x701,0,1,05
2025-09-04 04:14:24.856167,1756955664.856168,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:24.856613,1756955664.856613,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:24.871830,1756955664.871830,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:24.903479,1756955664.903479,can1,0x701,0,1,05
2025-09-04 04:14:25.003506,1756955665.003506,can1,0x701,0,1,05
2025-09-04 04:14:25.071631,1756955665.071631,can1,0x70A,0,1,05
2025-09-04 04:14:25.071856,1756955665.071856,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:25.072097,1756955665.072098,can1,0x38A,0,8,00000000a107ff00
2025-09-04 04:14:25.073451,1756955665.073452,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:25.103542,1756955665.103542,can1,0x701,0,1,05
2025-09-04 04:14:25.105033,1756955665.105034,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:25.105443,1756955665.105444,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:25.203600,1756955665.203600,can1,0x701,0,1,05
2025-09-04 04:14:25.271826,1756955665.271826,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:25.303608,1756955665.303608,can1,0x701,0,1,05
2025-09-04 04:14:25.354869,1756955665.354869,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:25.355260,1756955665.355260,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:25.403635,1756955665.403635,can1,0x701,0,1,05
2025-09-04 04:14:25.471870,1756955665.471871,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:25.503663,1756955665.503664,can1,0x701,0,1,05
2025-09-04 04:14:25.603711,1756955665.603711,can1,0x701,0,1,05
2025-09-04 04:14:25.604892,1756955665.604893,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:25.605309,1756955665.605310,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:25.671824,1756955665.671825,can1,0x18A,0,8,7b13444e70000000
2025-09-04 04:14:25.703731,1756955665.703731,can1,0x701,0,1,05
2025-09-04 04:14:25.803761,1756955665.803761,can1,0x701,0,1,05
2025-09-04 04:14:25.854885,1756955665.854885,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:25.855279,1756955665.855280,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:25.871822,1756955665.871822,can1,0x18A,0,8,7b13464e70000000
2025-09-04 04:14:25.903799,1756955665.903799,can1,0x701,0,1,05
2025-09-04 04:14:26.003831,1756955666.003832,can1,0x701,0,1,05
2025-09-04 04:14:26.071687,1756955666.071687,can1,0x70A,0,1,05
2025-09-04 04:14:26.071896,1756955666.071896,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:26.072136,1756955666.072137,can1,0x38A,0,8,00000000a507ff00
2025-09-04 04:14:26.073491,1756955666.073491,can1,0x18A,0,8,7b13454e70000000
2025-09-04 04:14:26.103852,1756955666.103853,can1,0x701,0,1,05
